x,y,gid,name,description,media
-75.134525,39.972235,117,"Philadelphia, PA 19125","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgFTOEnh-4WHlRydtJ4OmPBn9IDsdS71cO4qb02LgOitr4VFkyXe-zxTwBDdFJWPEq7XfydAek1MR0wj1IiR7HIeNan8Mh9hH-2JRVMQ18UAGQLz5Ecf5VgEwzGp1q10g_GSt7uT24vKDF3Ztl7ti2otC6GfHXxFVUo"" height=""200"" width=""auto"" /><br><br>1420 Frankford Ave",https://lh3.googleusercontent.com/umsh/ANkjSgFTOEnh-4WHlRydtJ4OmPBn9IDsdS71cO4qb02LgOitr4VFkyXe-zxTwBDdFJWPEq7XfydAek1MR0wj1IiR7HIeNan8Mh9hH-2JRVMQ18UAGQLz5Ecf5VgEwzGp1q10g_GSt7uT24vKDF3Ztl7ti2otC6GfHXxFVUo
-75.155884,39.955044,118,"Philadelphia, PA 19107","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgG2Mub90LjCMZCSdifUy7iWV5ILuhTPXJ5va7rf4RXZw7P_EGIa6aomlPzVR2mK_EF_0Uqqm7q9n7TcYoiJgyY16EmQMFYCCJt7AkDtNg96NsrAR8YwI1Nfj1zoG5wyE4b0uMdbQx9ucPMsvDdNOP9eTYiNOInbf-cV"" height=""200"" width=""auto"" /><br><br>153 N 10th St - Between Mong Kok Station & Nationwide Insurance",https://lh3.googleusercontent.com/umsh/ANkjSgG2Mub90LjCMZCSdifUy7iWV5ILuhTPXJ5va7rf4RXZw7P_EGIa6aomlPzVR2mK_EF_0Uqqm7q9n7TcYoiJgyY16EmQMFYCCJt7AkDtNg96NsrAR8YwI1Nfj1zoG5wyE4b0uMdbQx9ucPMsvDdNOP9eTYiNOInbf-cV
-75.155893,39.954975,119,"Philadelphia, PA 19107","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgHx5LW5p0ZEJdf6UypO4OwYLMjACgey_E7Yy6bTxfVcMuqHqgIcp82ov2mwB7h-cxFmpgWiODbBGJorXMwwZBaXo5_txwAIKt6N2f7IZ3Q-DhX2xXZm0C6Ef9kzzY_fOx7-q_tvt0vmBae0iG7LExzNmfuSwttMaX7g"" height=""200"" width=""auto"" /><br><br>147 N 10th St- In front of Abacus Federal Savings Bank",https://lh3.googleusercontent.com/umsh/ANkjSgHx5LW5p0ZEJdf6UypO4OwYLMjACgey_E7Yy6bTxfVcMuqHqgIcp82ov2mwB7h-cxFmpgWiODbBGJorXMwwZBaXo5_txwAIKt6N2f7IZ3Q-DhX2xXZm0C6Ef9kzzY_fOx7-q_tvt0vmBae0iG7LExzNmfuSwttMaX7g
-75.1586,39.953819,120,"Philadelphia, PA 19107","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgG-o-xgcu0TkmZ7Qjvfq0-AD9k9fyAmHMDac48-zrK6yPb8q6f4ykwg7n9g9KtC_RScmQ-1Zc8kIuCfHO0gqARmFH5g8cFYEVBtZdrG0pYJ2d65ThnKtw3BFEukKqT4tKQd0lNdYbnVQEhEC7wP7aFhUADeuell7pkk"" height=""200"" width=""auto"" /><br><br>1144 Arch St- Right at edge of building next to Convention Center Garage",https://lh3.googleusercontent.com/umsh/ANkjSgG-o-xgcu0TkmZ7Qjvfq0-AD9k9fyAmHMDac48-zrK6yPb8q6f4ykwg7n9g9KtC_RScmQ-1Zc8kIuCfHO0gqARmFH5g8cFYEVBtZdrG0pYJ2d65ThnKtw3BFEukKqT4tKQd0lNdYbnVQEhEC7wP7aFhUADeuell7pkk
-75.178499,39.95278,121,,Bilt-Well Furniture Showroom,
-75.197884,39.953087,122,"University of Pennsylvania, Philadelphia, PA 19104","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgGRb6frWKevV7qWwZQ-QlgrqSdRuve35FuH5EdcCbUwK_jBTpkDbrPDjg-zs8WVAuGYsC0yX16Ye7XMoqVVTy4n8opWzM8AowBmcKpuvonmBUkiXeLpUjWTGYokUrf1ZcqF2mPKrcJBGzAmbr0q3OYagqk5G5Z_klqk"" height=""200"" width=""auto"" /><br><br>3724 Walnut St",https://lh3.googleusercontent.com/umsh/ANkjSgGRb6frWKevV7qWwZQ-QlgrqSdRuve35FuH5EdcCbUwK_jBTpkDbrPDjg-zs8WVAuGYsC0yX16Ye7XMoqVVTy4n8opWzM8AowBmcKpuvonmBUkiXeLpUjWTGYokUrf1ZcqF2mPKrcJBGzAmbr0q3OYagqk5G5Z_klqk
-75.198677,39.953381,123,"University of Pennsylvania, Philadelphia, PA 19104","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgEr96xQ4uDCsgPkgEg1o9a6LNVxPuA8z75DfPX6Nswq960-QpasHj42iXVPvNKyXd3RaA3rzPK4JTwDtOH8uaT6a740UlrYcyHjd3Y2T02rLbJu3A5eLHln_ZKpsd4hx3m0f5_4HFMKh7jMICdr-akigRORBTQKtKpQ"" height=""200"" width=""auto"" /><br><br>209 U.S. 13",https://lh3.googleusercontent.com/umsh/ANkjSgEr96xQ4uDCsgPkgEg1o9a6LNVxPuA8z75DfPX6Nswq960-QpasHj42iXVPvNKyXd3RaA3rzPK4JTwDtOH8uaT6a740UlrYcyHjd3Y2T02rLbJu3A5eLHln_ZKpsd4hx3m0f5_4HFMKh7jMICdr-akigRORBTQKtKpQ
-75.199935,39.955286,124,"Philadelphia, PA 19104","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgE52TsLsXMqaHbtAkwaI7UFF0WfKXlZOrkaSJ177a0KhwlPNTp_-8xqP_04aG1hxkDULgy9JcTXmK0oSM4LXGI9IV1WE9hTeArz2I2HA3o1vKxuJ8YGcLTF9TkudK0l2e7Vs502k8T0XA8Nai8qVMr-Y1z4bGx0mGor"" height=""200"" width=""auto"" /><br><br>101 S 39th St",https://lh3.googleusercontent.com/umsh/ANkjSgE52TsLsXMqaHbtAkwaI7UFF0WfKXlZOrkaSJ177a0KhwlPNTp_-8xqP_04aG1hxkDULgy9JcTXmK0oSM4LXGI9IV1WE9hTeArz2I2HA3o1vKxuJ8YGcLTF9TkudK0l2e7Vs502k8T0XA8Nai8qVMr-Y1z4bGx0mGor
-75.202605,39.955572,125,"Philadelphia, PA 19104","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgGqXtqcCGFVk9RG_hBv0y_7orsDgoLnGH_mQL0XybPIDpLX1z0CWXP0HrK0qCIVVK1cpyZUnbiz3x4KgL9jqkju2ZIovVIeffaM2hkJ7B2tf3uHeQbcmUCw5GGWUC7WUeWlRXI1FHNIP2wmrwS_n4BZ-PYGlbLlp47e"" height=""200"" width=""auto"" /><br><br>4004 Chestnut St",https://lh3.googleusercontent.com/umsh/ANkjSgGqXtqcCGFVk9RG_hBv0y_7orsDgoLnGH_mQL0XybPIDpLX1z0CWXP0HrK0qCIVVK1cpyZUnbiz3x4KgL9jqkju2ZIovVIeffaM2hkJ7B2tf3uHeQbcmUCw5GGWUC7WUeWlRXI1FHNIP2wmrwS_n4BZ-PYGlbLlp47e
-75.155569,39.951201,379,,US Post Office,
-75.203727,39.955797,126,"Philadelphia, PA 19104","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgEx_v8XCofc1Ac9IuyKCuj4srnU6Fg5ke8-kRnms9V75lBxx2yD1bDl8VH6i9jdsTddfJA-jvK95nkzlw0PeKqNDmalRh6tEQHoDfTsEIxvd-8GaeTXuRB7ZEQ_V7peDONo-SaskFks3hrnsNdU8Z9NzhFFcRL1Ybc1"" height=""200"" width=""auto"" /><br><br>4034 Chestnut St",https://lh3.googleusercontent.com/umsh/ANkjSgEx_v8XCofc1Ac9IuyKCuj4srnU6Fg5ke8-kRnms9V75lBxx2yD1bDl8VH6i9jdsTddfJA-jvK95nkzlw0PeKqNDmalRh6tEQHoDfTsEIxvd-8GaeTXuRB7ZEQ_V7peDONo-SaskFks3hrnsNdU8Z9NzhFFcRL1Ybc1
-75.126726,39.980129,127,"Philadelphia, PA 19125","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgEiG61n9lh5x6cth02RvE4D_LzEJdYAXBzEuGGNhEePdfGwdvKRbK9AHA41rlHHbaXgt89yHEK57KKfryGuhUNB8yyh3ZtMARdR5z0Wdz9kJsRdBHewJiNzr1Me69UIDBrw_w2Ham3QwtU-HOnDf_59bWoNJAv-3IM"" height=""200"" width=""auto"" /><br><br>2206 E York St",https://lh3.googleusercontent.com/umsh/ANkjSgEiG61n9lh5x6cth02RvE4D_LzEJdYAXBzEuGGNhEePdfGwdvKRbK9AHA41rlHHbaXgt89yHEK57KKfryGuhUNB8yyh3ZtMARdR5z0Wdz9kJsRdBHewJiNzr1Me69UIDBrw_w2Ham3QwtU-HOnDf_59bWoNJAv-3IM
-75.166027,39.937618,128,,A.O.K. AUTOBODY AND GLASS INC.,
-75.165882,39.94037,129,"Philadelphia, PA 19147","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgH_hVZNN2l6JUS_x_WYXEmWLI8umwWQ2zRHeXNShcMDVqH4A1nHnjNS65Isi18KSBKr97rxNea2MwCMF2dZKHCsc_l6SA7-6O8-j-xXlPrXzIRImHQUy-FSLQTEfgINg8ujXdN-yPw8DgXn85dtLM0f_rL_RHhKEs4"" height=""200"" width=""auto"" /><br><br>1372 Webster St- on exterior of convenience mart",https://lh3.googleusercontent.com/umsh/ANkjSgH_hVZNN2l6JUS_x_WYXEmWLI8umwWQ2zRHeXNShcMDVqH4A1nHnjNS65Isi18KSBKr97rxNea2MwCMF2dZKHCsc_l6SA7-6O8-j-xXlPrXzIRImHQUy-FSLQTEfgINg8ujXdN-yPw8DgXn85dtLM0f_rL_RHhKEs4
-75.147896,39.993086,130,"Philadelphia, PA 19133","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgGi2pjbg8VNtH7ujfNbghfMQ1m_D_cAN67ax_IixR4XQMp8zW7RD_AbFUXm8wsX8QOPHIwskUSBeY6fJ0pOfkpaoxOB9czvaprLEJ-eRJc0Exuod1h82eQXyj4DPym5sy7e7ii6RbpnZMyPoOxMOH38P-ojgCYvroLS"" height=""200"" width=""auto"" /><br><br>Germantown Ave & W Lehigh Ave",https://lh3.googleusercontent.com/umsh/ANkjSgGi2pjbg8VNtH7ujfNbghfMQ1m_D_cAN67ax_IixR4XQMp8zW7RD_AbFUXm8wsX8QOPHIwskUSBeY6fJ0pOfkpaoxOB9czvaprLEJ-eRJc0Exuod1h82eQXyj4DPym5sy7e7ii6RbpnZMyPoOxMOH38P-ojgCYvroLS
-75.157859,39.978693,131,"Temple University Newman Center, Philadelphia, PA 19122","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgF2FNbg_OYPOC6cPnddC_n6j-Vt3-MrC-AJZgLMdRDDkSH88O64CKNu2tFG2SmGSTRVawble7aHC8kErEkNXM_wH4tyxExbx7srV3YjVEo9UbLjC-RxBOWgi007SOYSL_B3ORK8FGhWoS5P41HfguL6HksLhwxMv8Rt"" height=""200"" width=""auto"" /><br><br>N Broad St & Cecil B Moore Ave",https://lh3.googleusercontent.com/umsh/ANkjSgF2FNbg_OYPOC6cPnddC_n6j-Vt3-MrC-AJZgLMdRDDkSH88O64CKNu2tFG2SmGSTRVawble7aHC8kErEkNXM_wH4tyxExbx7srV3YjVEo9UbLjC-RxBOWgi007SOYSL_B3ORK8FGhWoS5P41HfguL6HksLhwxMv8Rt
-75.148135,39.970511,132,"Philadelphia, PA 19122","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgE0fvyRF95UprPUPOBDkh2htqwkD2yoM-vgrsnm0qpXKSXNqkCML8Ahq53aqVFNIBiKuh-6tUSz_3QC5fqpdIBH25hth4CPwA__XG6RiB7H1nTuI1CELpPSOCrLtB6ElZFuCBAGThBbylQ-YDbzbcZXy0rBq4cky2I"" height=""200"" width=""auto"" /><br><br>N 7th St & W Girard Ave",https://lh3.googleusercontent.com/umsh/ANkjSgE0fvyRF95UprPUPOBDkh2htqwkD2yoM-vgrsnm0qpXKSXNqkCML8Ahq53aqVFNIBiKuh-6tUSz_3QC5fqpdIBH25hth4CPwA__XG6RiB7H1nTuI1CELpPSOCrLtB6ElZFuCBAGThBbylQ-YDbzbcZXy0rBq4cky2I
-75.16483,39.947621,133,,Merriam Theater,
-75.156511,40.002148,134,"Philadelphia, PA 19132","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgHGEQlMPZsaDXvp8eGe638uSPHRVURqtZb9ON4mv5fLEq-oy4HfSjeRICGBgaw7O7a8tf1zGTyd_hAp1-rGYcQA6-C_UT8WlHgqQEKPXjAhDCbBd_a2cd_YwbAyOC-i6DrWi1CS9B6pp7QsRjt9760rKHAdvcDTO98"" height=""200"" width=""auto"" /><br><br>1605 W Allegheny Ave",https://lh3.googleusercontent.com/umsh/ANkjSgHGEQlMPZsaDXvp8eGe638uSPHRVURqtZb9ON4mv5fLEq-oy4HfSjeRICGBgaw7O7a8tf1zGTyd_hAp1-rGYcQA6-C_UT8WlHgqQEKPXjAhDCbBd_a2cd_YwbAyOC-i6DrWi1CS9B6pp7QsRjt9760rKHAdvcDTO98
-75.158426,39.975989,135,"Philadelphia, PA 19122","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgGxaFrDjrz--XIw9JOBmN-NtrW-BZLWbROQuKrUIxv0bDtxrHdzYUobMKe7tM-APfge9bIyjOO7iBrXO-Ylis0l0f_JAVyXD5uSaU3iQAIBP979kGofhhn2EmjFki-QMZq10uA9npuP4E6rzy7k3IYUSByJc9mD6L0"" height=""200"" width=""auto"" /><br><br>1501-1525 N Broad St",https://lh3.googleusercontent.com/umsh/ANkjSgGxaFrDjrz--XIw9JOBmN-NtrW-BZLWbROQuKrUIxv0bDtxrHdzYUobMKe7tM-APfge9bIyjOO7iBrXO-Ylis0l0f_JAVyXD5uSaU3iQAIBP979kGofhhn2EmjFki-QMZq10uA9npuP4E6rzy7k3IYUSByJc9mD6L0
-75.15984,39.970618,136,,Family Dollar,
-75.151505,39.953722,137,,Placemark 139,
-75.152793,39.95445,138,,Placemark 140,
-75.151505,39.95301,139,,Placemark 142,
-75.150046,39.950917,140,,Independence Visitor Center 1,
-75.149928,39.951006,141,,Visitor Center 2,
-75.148949,39.950522,142,5th St and Market St,Septa Elevator 1,
-75.148941,39.950555,143,5th and Market St,Septa Elevator 2,
-75.146746,39.950681,144,"Philadelphia, PA 19106","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgGasrh3ros-VZYreRHO0ARzl0RwpDq-HYv6X65k3ZI8ii_EbR4pZNvCmPGx2ys-HOAGhDpnx1LhML9DVAgn-73hQAheWqNHeEezAvUMuZqSRMP0h2PjpnMzrkOHH2CZ4YR3l2rleFr6TipwE7FKUX18X0_m7TLaFiM"" height=""200"" width=""auto"" /><br><br>399 Market St",https://lh3.googleusercontent.com/umsh/ANkjSgGasrh3ros-VZYreRHO0ARzl0RwpDq-HYv6X65k3ZI8ii_EbR4pZNvCmPGx2ys-HOAGhDpnx1LhML9DVAgn-73hQAheWqNHeEezAvUMuZqSRMP0h2PjpnMzrkOHH2CZ4YR3l2rleFr6TipwE7FKUX18X0_m7TLaFiM
-75.147117,39.950477,145,,Colonial Penn 1,
-75.146474,39.950395,146,,Colonial Penn 2,
-75.147292,39.950263,147,,Subway,
-75.147292,39.950263,148,,Subway,
-75.146855,39.950165,149,,Fox News 1,
-75.147171,39.950187,150,,Fox News 2,
-75.14697,39.950179,151,,Fox News 3,
-75.147243,39.94993,152,,Fox News,
-75.147203,39.95006,153,,Fox News 4,
-75.147042,39.950853,154,,Colonial Penn 3,
-75.146393,39.950777,155,,Colonial Penn 4,
-75.14715,39.951254,156,,Congregation Mikveh Israel,
-75.148024,39.950584,157,,ATM (Wells Fargo Bank),
-75.148555,39.950321,158,,National Museum of American Jewish History,
-75.148641,39.950325,159,,The Jewish Center,
-75.146798,39.950436,162,,Colonial Penn Life Insurance Company,
-75.150282,39.949609,163,,The Liberty Bell 5,
-75.14907,39.953195,164,,National Constitution Center,
-75.150323,39.949599,165,,The Liberty Bell 4,
-75.148029,39.953187,166,,United States Mint,
-75.147538,39.952554,167,,US Mint 3,
-75.148094,39.952776,168,,US Mint 1,
-75.146876,39.952478,169,,US Mint 2,
-75.148091,39.952636,170,,US Mint 4,
-75.148102,39.952667,171,,US Mint 5,
-75.146785,39.953179,172,,US Mint 6,
-75.147748,39.954277,173,,US Mint 7,
-75.147726,39.954273,174,,US Mint 8,
-75.146605,39.954143,175,,US Mint 9,
-75.147922,39.953471,176,,US Mint 10,
-75.144996,39.952038,177,,Starbucks,
-75.147627,39.954425,178,,Pincus Brothers-Maxwell,
-75.147206,39.951047,179,,Gated Parking Lot,
-75.1456,39.950899,180,"Philadelphia, PA 19106","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgE9lAt3r34Q6Hw9ilZxUjRlQ8qMaYJFkAGWJ84q-yZ0zoLzUxjUQkdEnX6_K2cJvr_7JY6l9J33Wf4BJ99y65peqNNBeQ5fyZ6wjbvR9r8liZCk60vthCx0q01_-e58pxa97IDS-4GNIrunYo-2JtCA47iHiCNrop2Z"" height=""200"" width=""auto"" /><br><br>22 N 3rd St",https://lh3.googleusercontent.com/umsh/ANkjSgE9lAt3r34Q6Hw9ilZxUjRlQ8qMaYJFkAGWJ84q-yZ0zoLzUxjUQkdEnX6_K2cJvr_7JY6l9J33Wf4BJ99y65peqNNBeQ5fyZ6wjbvR9r8liZCk60vthCx0q01_-e58pxa97IDS-4GNIrunYo-2JtCA47iHiCNrop2Z
-75.145575,39.951011,181,"Philadelphia, PA 19106","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgFSo1lCQMpiZK0z4hykmudq70meO5OtaqadJvrJIud6cCZwfiIZ511aZk_fpo4K0s8XFxyEpE0PCkq_Gg2sUc9qE5cB86YOLPeI33VkuZJbrxdPwBIj9vHAakIUsujnYO4rIirMhzZ5wXq58F3BOilk-spSn4HDeT84"" height=""200"" width=""auto"" /><br><br>28 N 3rd St",https://lh3.googleusercontent.com/umsh/ANkjSgFSo1lCQMpiZK0z4hykmudq70meO5OtaqadJvrJIud6cCZwfiIZ511aZk_fpo4K0s8XFxyEpE0PCkq_Gg2sUc9qE5cB86YOLPeI33VkuZJbrxdPwBIj9vHAakIUsujnYO4rIirMhzZ5wXq58F3BOilk-spSn4HDeT84
-75.145526,39.951174,182,"Philadelphia, PA 19106","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgELBu8XmGbpVXjbG7s_jr7vdIsC-2zJiGbFo_wVqh1QrXgFsDD8R2EpBJcyVhU_0oSPlcG2qwZ45KZ8j8f2nIL85fTZjNTm58XPpOeDMt_VFrcDyk6YNszJp5H8Q-eQbgOL-9XGMlLxqgxXR7vIYXj70sacES18Mvc"" height=""200"" width=""auto"" /><br><br>36 N 3rd St",https://lh3.googleusercontent.com/umsh/ANkjSgELBu8XmGbpVXjbG7s_jr7vdIsC-2zJiGbFo_wVqh1QrXgFsDD8R2EpBJcyVhU_0oSPlcG2qwZ45KZ8j8f2nIL85fTZjNTm58XPpOeDMt_VFrcDyk6YNszJp5H8Q-eQbgOL-9XGMlLxqgxXR7vIYXj70sacES18Mvc
-75.145384,39.951227,183,"Philadelphia, PA 19106","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgH2qEbPwhfFENxuq8ZeafcsHwClLtnCogYNBhzvYjwDmSzbY9LwncQr4hvQBoYHYJvPSYlGe8VqrGBE99kQt3KMnS36i87efw9dcXPDshrFbWjLOyM4PRhvrn26aFSS1WmVmMKU7ntjusN92rwbuXW-mh-2-_19Jex-"" height=""200"" width=""auto"" /><br><br>41 N 3rd St",https://lh3.googleusercontent.com/umsh/ANkjSgH2qEbPwhfFENxuq8ZeafcsHwClLtnCogYNBhzvYjwDmSzbY9LwncQr4hvQBoYHYJvPSYlGe8VqrGBE99kQt3KMnS36i87efw9dcXPDshrFbWjLOyM4PRhvrn26aFSS1WmVmMKU7ntjusN92rwbuXW-mh-2-_19Jex-
-75.145527,39.951174,184,,Vist Bank,
-75.144632,39.952096,185,"Philadelphia, PA 19106","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgEhZk-5ib-ziMJcwdyS6mpPY4DR7jx91kysO_6AuWAPe77ai-J688Tuy5WjC3fvtaPLVuaQjvZUfC1yO1bEweu3k79r_r6x-18r4uzO-j15Hpii-bPg_dQ7OxcgjhBEtQuAD3kZuNxRIz6IlFn8bkzHy0RdxY_6JKc"" height=""200"" width=""auto"" /><br><br>Betsy Ross House- 276 Arch St",https://lh3.googleusercontent.com/umsh/ANkjSgEhZk-5ib-ziMJcwdyS6mpPY4DR7jx91kysO_6AuWAPe77ai-J688Tuy5WjC3fvtaPLVuaQjvZUfC1yO1bEweu3k79r_r6x-18r4uzO-j15Hpii-bPg_dQ7OxcgjhBEtQuAD3kZuNxRIz6IlFn8bkzHy0RdxY_6JKc
-75.144245,39.950788,186,,Christ Church Neighborhood House 1,
-75.144293,39.950636,187,,Christ Church Neighborhood House 2,
-75.150269,39.949679,188,,The Liberty Bell 1,
-75.150328,39.949651,189,,The Liberty Bell 2,
-75.150239,39.949626,190,,The Liberty Bell 3,
-75.144357,39.952091,191,"Philadelphia, PA 19106","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgF5beHvVgyX3bVWdaSQcZEybM0M4KcUhlS52Ae9S7VyXBnIfYkQjFgEe6cQmeFLh36bCZOk3D7_VRFoOmGCm_F-8NLYBqaqQj8gsjTf0EKHJGw5mTLJtSuiIb4oVFIpMU-FDPxRp9qdhL5vXWmxNCS88NgNvOG8TP7x"" height=""200"" width=""auto"" /><br><br>229 Arch St",https://lh3.googleusercontent.com/umsh/ANkjSgF5beHvVgyX3bVWdaSQcZEybM0M4KcUhlS52Ae9S7VyXBnIfYkQjFgEe6cQmeFLh36bCZOk3D7_VRFoOmGCm_F-8NLYBqaqQj8gsjTf0EKHJGw5mTLJtSuiIb4oVFIpMU-FDPxRp9qdhL5vXWmxNCS88NgNvOG8TP7x
-75.144094,39.952253,192,"Philadelphia, PA 19106","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgE7EdcXsUyXP4FG9YVfJBCiuBWA13tPJFzZNZ5gxsa13c3loyVCNHRm0i3HF3waBAZxo1OBlEERbBs0Rdqc9ShpYhr-hCqZIo-rxEwG3judkdjP9c_NLfopy20p_4f0tawyYBo7eUxwwUmMMJyhX6BAqeMPkYDySGI"" height=""200"" width=""auto"" /><br><br>223 Arch St",https://lh3.googleusercontent.com/umsh/ANkjSgE7EdcXsUyXP4FG9YVfJBCiuBWA13tPJFzZNZ5gxsa13c3loyVCNHRm0i3HF3waBAZxo1OBlEERbBs0Rdqc9ShpYhr-hCqZIo-rxEwG3judkdjP9c_NLfopy20p_4f0tawyYBo7eUxwwUmMMJyhX6BAqeMPkYDySGI
-75.143631,39.952062,193,,Host Urban Home,
-75.143642,39.953836,194,"Philadelphia, PA 19106","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgGZZ3-kRVIDu4rdSjDUVPBUq5cAnwGrl87Qac2vtpqhhuOu6WjARwGl02VJkKVboEhvMXFC8Lopu-hqY-jO9AI9Bv4b5UiCUW-T2JKUZAIYzJFq48-ps1kjgDNs1XQiD38VPqLzLQRbmx61bLfftEewY7RUkQHsNFU"" height=""200"" width=""auto"" /><br><br>220 Race St",https://lh3.googleusercontent.com/umsh/ANkjSgGZZ3-kRVIDu4rdSjDUVPBUq5cAnwGrl87Qac2vtpqhhuOu6WjARwGl02VJkKVboEhvMXFC8Lopu-hqY-jO9AI9Bv4b5UiCUW-T2JKUZAIYzJFq48-ps1kjgDNs1XQiD38VPqLzLQRbmx61bLfftEewY7RUkQHsNFU
-75.143909,39.953954,195,,Teknika Design Group,
-75.144036,39.953971,196,"Philadelphia, PA 19106","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgFq69mEibYAESN0Q2FJCaRU-XNoF4I75wVzK_1aJ64hq2YacDuQBrhZYwonOD8V3wlSbLSa2MjEccKP0LjuB6WbB46_QNQcFFMNYFNslPcEZD_phqHH32TxhvLLLKiH1hxIyDobCYS4W1c7j4LCDY8YA3ukceVHzPbX"" height=""200"" width=""auto"" /><br><br>229 Race St",https://lh3.googleusercontent.com/umsh/ANkjSgFq69mEibYAESN0Q2FJCaRU-XNoF4I75wVzK_1aJ64hq2YacDuQBrhZYwonOD8V3wlSbLSa2MjEccKP0LjuB6WbB46_QNQcFFMNYFNslPcEZD_phqHH32TxhvLLLKiH1hxIyDobCYS4W1c7j4LCDY8YA3ukceVHzPbX
-75.143306,39.953797,197,"Philadelphia, PA 19106","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgFl3BQbLLvsmnIwy9B8YFjG5un9EmCLC-r8yVeoAYMg7SnKEDk9bMRkEPmnDhx1t4QdX-t4BoW8QchtoBpdGwl9GVcJJvHx_QVBjBTBzLjEG0c0IfJsBjP-DKkIUHrXonmInlJJVQlU9mhwLca30tcSzaPPt5rKAIbr"" height=""200"" width=""auto"" /><br><br>208 Race St",https://lh3.googleusercontent.com/umsh/ANkjSgFl3BQbLLvsmnIwy9B8YFjG5un9EmCLC-r8yVeoAYMg7SnKEDk9bMRkEPmnDhx1t4QdX-t4BoW8QchtoBpdGwl9GVcJJvHx_QVBjBTBzLjEG0c0IfJsBjP-DKkIUHrXonmInlJJVQlU9mhwLca30tcSzaPPt5rKAIbr
-75.142958,39.953562,198,"Philadelphia, PA 19106","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgHSPz5w_YebvHsJDOPRgM7aXHjk-qwrp7Z6fX1pKbPRf4rzcN1m8zNIztdEvRnti9ncsGbgdnMA9FD_8rzbd-V8kCtFJhiXBZJ-gk2QCgR4n8lKcCHSz_5YNWgEmzfkgbngULvenQayYf3-cVYihQiC0OqOpYoAHGvG"" height=""200"" width=""auto"" /><br><br>158 N 2nd St",https://lh3.googleusercontent.com/umsh/ANkjSgHSPz5w_YebvHsJDOPRgM7aXHjk-qwrp7Z6fX1pKbPRf4rzcN1m8zNIztdEvRnti9ncsGbgdnMA9FD_8rzbd-V8kCtFJhiXBZJ-gk2QCgR4n8lKcCHSz_5YNWgEmzfkgbngULvenQayYf3-cVYihQiC0OqOpYoAHGvG
-75.142955,39.953611,199,"Philadelphia, PA 19106","<img src=""https://lh3.googleusercontent.com/umsh/ANkjSgHSPz5w_YebvHsJDOPRgM7aXHjk-qwrp7Z6fX1pKbPRf4rzcN1m8zNIztdEvRnti9ncsGbgdnMA9FD_8rzbd-V8kCtFJhiXBZJ-gk2QCgR4n8lKcCHSz_5YNWgEmzfkgbngULvenQayYf3-cVYihQiC0OqOpYoAHGvG"" height=""200"" width=""auto"" /><br><br>158 N 2nd St",https://lh3.googleusercontent.com/umsh/ANkjSgHSPz5w_YebvHsJDOPRgM7aXHjk-qwrp7Z6fX1pKbPRf4rzcN1m8zNIztdEvRnti9ncsGbgdnMA9FD_8rzbd-V8kCtFJhiXBZJ-gk2QCgR4n8lKcCHSz_5YNWgEmzfkgbngULvenQayYf3-cVYihQiC0OqOpYoAHGvG
